root_10,1,20 16 9 9 9 001 008 040 000 000 000 000 000 000 014 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 016 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,64 16 9 9 9 001 008 040 000 000 000 000 000 000 040 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 042 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,66 16 9 9 9 001 008 040 000 000 000 000 000 000 042 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 040 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,67 16 9 9 9 001 008 040 000 000 000 000 000 000 043 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 041 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,80 16 9 9 9 001 008 040 000 000 000 000 000 000 050 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 052 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,84 16 9 9 9 001 008 040 000 000 000 000 000 000 054 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 056 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,85 16 9 9 9 001 008 040 000 000 000 000 000 000 055 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 057 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,88 16 9 9 9 001 008 040 000 000 000 000 000 000 058 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 05a 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,92 16 9 9 9 001 008 040 000 000 000 000 000 000 05c 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 05e 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,128 16 9 9 9 001 008 040 000 000 000 000 000 000 080 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 082 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
