found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,22,12,90.0,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,0,12,89.8,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,1,12,90.0,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,2,12,89.9,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,3,12,89.8,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,4,12,90.0,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,5,12,89.7,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,6,12,89.8,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,7,12,89.8,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,8,12,89.9,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,9,12,89.9,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,10,12,89.9,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,11,12,89.6,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,12,12,89.9,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,13,12,89.7,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,14,12,89.9,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,15,12,89.8,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,16,12,90.0,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,17,12,90.2,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,18,12,89.9,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,19,12,89.7,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,20,12,89.9,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,21,12,89.6,TIMEOUT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,22,12,89.5,TIMEOUT
