file,status,pa,pb,pc,pairs,coinc,nearmiss,maxc
matmul/dbcache/13a5bd4n/i19w253c36dj-000.tab,ok,3,2,1,6,4,2,1
matmul/dbcache/13a5bd4n/i19w245c389e-001.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w237c48ah-001.tab,ok,2,1,1,4,4,2,1
matmul/dbcache/13a5bd4n/i19w225c346f-000.tab,ok,2,3,0,5,6,3,1
matmul/dbcache/13a5bd4n/i19w239c289h-000.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/13a5bd4n/i19w241c48ah-000.tab,ok,2,2,3,7,4,2,1
matmul/dbcache/13a5bd4n/i19w241c389h-000.tab,ok,1,2,1,4,10,5,1
matmul/dbcache/13a5bd4n/i19w215c347g-000.tab,ok,2,1,3,6,2,1,1
matmul/dbcache/13a5bd4n/i19w243c2358-000.tab,ok,3,2,0,5,8,4,1
matmul/dbcache/13a5bd4n/i19w253c356e-000.tab,ok,1,1,2,4,2,1,1
matmul/dbcache/13a5bd4n/i19w255c359i-000.tab,ok,1,3,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w269c34aj-001.tab,ok,2,1,1,4,6,3,1
matmul/dbcache/13a5bd4n/i19w251c467f-000.tab,ok,1,2,1,4,6,3,1
matmul/dbcache/13a5bd4n/i19w255c36ci-000.tab,ok,1,2,1,4,4,2,1
matmul/dbcache/13a5bd4n/i19w239c36gj-000.tab,ok,1,2,1,4,6,3,1
matmul/dbcache/13a5bd4n/i19w247c347g-000.tab,ok,2,1,2,5,10,5,1
matmul/dbcache/13a5bd4n/i19w227c36cd-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/13a5bd4n/i19w231c235e-001.tab,ok,3,2,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w243c37gj-000.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/13a5bd4n/i19w219c346d-000.tab,ok,3,2,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w245c257g-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/13a5bd4n/i19w227c36ef-000.tab,ok,2,3,1,6,0,0,1
matmul/dbcache/13a5bd4n/i19w239c23ci-009.tab,ok,3,1,3,7,2,1,1
matmul/dbcache/13a5bd4n/i19w223c235e-000.tab,ok,2,1,2,5,6,3,1
matmul/dbcache/13a5bd4n/i19w243c347c-000.tab,ok,1,1,2,4,6,3,1
matmul/dbcache/13a5bd4n/i19w219c23ci-016.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/13a5bd4n/i19w219c23ci-002.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w237c346f-001.tab,ok,2,3,1,6,6,3,1
matmul/dbcache/13a5bd4n/i19w253c48ah-001.tab,ok,0,1,0,1,2,1,1
matmul/dbcache/13a5bd4n/i19w239c367g-000.tab,ok,1,2,1,4,4,2,1
matmul/dbcache/13a5bd4n/i19w231c38ab-000.tab,ok,3,3,2,8,4,2,1
matmul/dbcache/13a5bd4n/i19w253c389h-001.tab,ok,0,3,2,5,4,2,1
matmul/dbcache/13a5bd4n/i19w253c389h-000.tab,ok,1,2,1,4,4,2,1
matmul/dbcache/13a5bd4n/i19w253c48ah-000.tab,ok,1,1,1,3,6,3,1
matmul/dbcache/13a5bd4n/i19w239c367g-001.tab,ok,3,2,1,6,6,3,1
matmul/dbcache/13a5bd4n/i19w237c346f-000.tab,ok,3,2,0,5,6,3,1
matmul/dbcache/13a5bd4n/i19w219c23ci-003.tab,ok,3,1,3,7,6,3,1
matmul/dbcache/13a5bd4n/i19w219c23ci-017.tab,ok,3,1,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w247c247a-000.tab,ok,3,3,0,6,4,2,1
matmul/dbcache/13a5bd4n/i19w255c347g-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w223c23fg-000.tab,ok,3,0,2,5,0,0,1
matmul/dbcache/13a5bd4n/i19w269c269i-000.tab,ok,3,1,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w239c23ci-008.tab,ok,3,1,3,7,2,1,1
matmul/dbcache/13a5bd4n/i19w243c467f-000.tab,ok,1,3,2,6,6,3,1
matmul/dbcache/13a5bd4n/i19w241c356e-000.tab,ok,2,1,2,5,6,3,1
matmul/dbcache/13a5bd4n/i19w231c235e-000.tab,ok,2,3,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w203c236g-000.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/13a5bd4n/i19w233c236f-000.tab,ok,3,3,0,6,4,2,1
matmul/dbcache/13a5bd4n/i19w269c34aj-000.tab,ok,0,2,0,2,4,2,1
matmul/dbcache/13a5bd4n/i19w253c35eg-000.tab,ok,0,2,0,2,2,1,1
matmul/dbcache/13a5bd4n/i19w253c356e-001.tab,ok,3,3,0,6,4,2,1
matmul/dbcache/13a5bd4n/i19w229c3aeh-000.tab,ok,1,2,3,6,6,3,1
matmul/dbcache/13a5bd4n/i19w263c235e-000.tab,ok,3,1,2,6,6,3,1
matmul/dbcache/13a5bd4n/i19w251c236g-000.tab,ok,2,3,0,5,6,3,1
matmul/dbcache/13a5bd4n/i19w249c37eg-002.tab,ok,2,3,0,5,6,3,1
matmul/dbcache/13a5bd4n/i19w269c346e-000.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/13a5bd4n/i19w239c3fgi-000.tab,ok,2,3,1,6,6,3,1
matmul/dbcache/13a5bd4n/i19w257c47gi-000.tab,ok,2,1,0,3,2,1,1
matmul/dbcache/13a5bd4n/i19w261c236f-000.tab,ok,3,2,1,6,6,3,1
matmul/dbcache/13a5bd4n/i19w223c389h-000.tab,ok,3,2,1,6,6,3,1
matmul/dbcache/13a5bd4n/i19w277c347g-000.tab,ok,2,1,1,4,6,3,1
matmul/dbcache/13a5bd4n/i19w287c258h-000.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w249c25aj-000.tab,ok,2,1,1,4,8,4,1
matmul/dbcache/13a5bd4n/i19w215c28hj-000.tab,ok,0,3,2,5,0,0,1
matmul/dbcache/13a5bd4n/i19w225c4efh-000.tab,ok,3,3,2,8,0,0,1
matmul/dbcache/13a5bd4n/i19w247c346f-000.tab,ok,3,3,2,8,2,1,1
matmul/dbcache/13a5bd4n/i19w215c346f-000.tab,ok,3,2,1,6,0,0,1
matmul/dbcache/13a5bd4n/i19w269c34ef-000.tab,ok,0,2,2,4,6,3,1
matmul/dbcache/13a5bd4n/i19w251c236f-001.tab,ok,2,2,1,5,0,0,1
matmul/dbcache/13a5bd4n/i19w207c36dj-000.tab,ok,1,3,3,7,2,1,1
matmul/dbcache/13a5bd4n/i19w235c236f-003.tab,ok,1,2,1,4,4,2,1
matmul/dbcache/13a5bd4n/i19w237c347g-001.tab,ok,2,2,2,6,8,4,1
matmul/dbcache/13a5bd4n/i19w251c3bci-000.tab,ok,3,2,0,5,6,3,1
matmul/dbcache/13a5bd4n/i19w243c236f-000.tab,ok,2,3,1,6,4,2,1
matmul/dbcache/13a5bd4n/i19w207c346f-001.tab,ok,3,3,0,6,0,0,1
matmul/dbcache/13a5bd4n/i19w229c23ci-002.tab,ok,3,0,2,5,0,0,1
matmul/dbcache/13a5bd4n/i19w223c356e-001.tab,ok,3,0,1,4,2,1,1
matmul/dbcache/13a5bd4n/i19w219c23ci-013.tab,ok,3,0,0,3,2,1,1
matmul/dbcache/13a5bd4n/i19w219c23ci-007.tab,ok,3,2,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w229c38ah-000.tab,ok,0,3,1,4,2,1,1
matmul/dbcache/13a5bd4n/i19w231c389h-001.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w255c239f-000.tab,ok,1,3,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w257c248h-000.tab,ok,3,0,3,6,6,3,1
matmul/dbcache/13a5bd4n/i19w249c258h-002.tab,ok,1,3,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w255c346f-000.tab,ok,3,1,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w249c258h-003.tab,ok,3,3,0,6,10,5,1
matmul/dbcache/13a5bd4n/i19w219c23ci-006.tab,ok,2,2,2,6,2,1,1
matmul/dbcache/13a5bd4n/i19w231c389h-000.tab,ok,2,2,2,6,6,3,1
matmul/dbcache/13a5bd4n/i19w243c48ae-000.tab,ok,1,2,2,5,6,3,1
matmul/dbcache/13a5bd4n/i19w219c23ci-012.tab,ok,3,2,1,6,0,0,1
matmul/dbcache/13a5bd4n/i19w239c238h-000.tab,ok,2,3,0,5,8,4,1
matmul/dbcache/13a5bd4n/i19w227c3cfg-000.tab,ok,2,3,2,7,6,3,1
matmul/dbcache/13a5bd4n/i19w223c356e-000.tab,ok,2,3,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w229c23ci-003.tab,ok,4,1,2,7,2,1,1
matmul/dbcache/13a5bd4n/i19w207c346f-000.tab,ok,2,3,0,5,2,1,1
matmul/dbcache/13a5bd4n/i19w243c236f-001.tab,ok,2,2,1,5,0,0,1
matmul/dbcache/13a5bd4n/i19w211c48ae-000.tab,ok,3,2,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w237c347g-000.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w267c359e-000.tab,ok,1,2,1,4,2,1,1
matmul/dbcache/13a5bd4n/i19w235c236f-002.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w227c269g-000.tab,ok,3,3,2,8,4,2,1
matmul/dbcache/13a5bd4n/i19w261c347c-000.tab,ok,3,2,0,5,6,3,1
matmul/dbcache/13a5bd4n/i19w251c236f-000.tab,ok,2,3,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w269c34ef-001.tab,ok,2,0,1,3,2,1,1
matmul/dbcache/13a5bd4n/i19w247c257j-000.tab,ok,2,1,3,6,6,3,1
matmul/dbcache/13a5bd4n/i19w241c37fg-000.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w215c346f-001.tab,ok,3,3,1,7,4,2,1
matmul/dbcache/13a5bd4n/i19w253c235e-000.tab,ok,3,2,1,6,0,0,1
matmul/dbcache/13a5bd4n/i19w261c236g-000.tab,ok,0,3,1,4,6,3,1
matmul/dbcache/13a5bd4n/i19w281c3agj-000.tab,ok,2,1,0,3,6,3,1
matmul/dbcache/13a5bd4n/i19w245c47eg-000.tab,ok,3,2,1,6,6,3,1
matmul/dbcache/13a5bd4n/i19w247c346f-001.tab,ok,3,1,0,4,6,3,1
matmul/dbcache/13a5bd4n/i19w247c36dj-000.tab,ok,2,2,1,5,10,5,1
matmul/dbcache/13a5bd4n/i19w231c346f-002.tab,ok,3,3,0,6,4,2,1
matmul/dbcache/13a5bd4n/i19w223c389h-001.tab,ok,2,2,3,7,6,3,1
matmul/dbcache/13a5bd4n/i19w245c2bde-000.tab,ok,3,3,2,8,2,1,1
matmul/dbcache/13a5bd4n/i19w231c346f-000.tab,ok,1,3,3,7,6,3,1
matmul/dbcache/13a5bd4n/i19w215c356e-000.tab,ok,2,1,1,4,8,4,1
matmul/dbcache/13a5bd4n/i19w261c36cd-000.tab,ok,2,1,1,4,4,2,1
matmul/dbcache/13a5bd4n/i19w269c3bcf-000.tab,ok,3,1,0,4,6,3,1
matmul/dbcache/13a5bd4n/i19w249c28aj-000.tab,ok,2,2,0,4,8,4,1
matmul/dbcache/13a5bd4n/i19w255c48ah-000.tab,ok,1,2,2,5,4,2,1
matmul/dbcache/13a5bd4n/i19w239c46ef-000.tab,ok,2,3,1,6,6,3,1
matmul/dbcache/13a5bd4n/i19w249c35eh-000.tab,ok,3,1,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w257c2358-000.tab,ok,3,0,1,4,4,2,1
matmul/dbcache/13a5bd4n/i19w253c347g-000.tab,ok,1,3,1,5,2,1,1
matmul/dbcache/13a5bd4n/i19w231c28hj-000.tab,ok,2,3,2,7,2,1,1
matmul/dbcache/13a5bd4n/i19w267c2349-000.tab,ok,2,3,1,6,2,1,1
matmul/dbcache/13a5bd4n/i19w207c48ah-000.tab,ok,3,0,0,3,2,1,1
matmul/dbcache/13a5bd4n/i19w279c346a-000.tab,ok,1,3,0,4,12,6,1
matmul/dbcache/13a5bd4n/i19w253c3adj-000.tab,ok,2,0,1,3,4,2,1
matmul/dbcache/13a5bd4n/i19w227c356h-000.tab,ok,3,0,0,3,0,0,1
matmul/dbcache/13a5bd4n/i19w265c38ab-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/13a5bd4n/i19w253c347g-001.tab,ok,2,1,1,4,8,4,1
matmul/dbcache/13a5bd4n/i19w261c47eg-000.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w259c26ef-000.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w227c236f-000.tab,ok,3,2,2,7,2,1,1
matmul/dbcache/13a5bd4n/i19w245c236g-000.tab,ok,2,1,1,4,6,3,1
matmul/dbcache/13a5bd4n/i19w247c346f-002.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w269c3bcf-001.tab,ok,1,1,2,4,4,2,1
matmul/dbcache/13a5bd4n/i19w231c36dj-000.tab,ok,2,3,1,6,2,1,1
matmul/dbcache/13a5bd4n/i19w215c356e-001.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w231c346f-001.tab,ok,0,2,1,3,2,1,1
matmul/dbcache/13a5bd4n/i19w227c23ci-008.tab,ok,2,1,1,4,8,4,1
matmul/dbcache/13a5bd4n/i19w255c3bcf-003.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w237c347g-002.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/13a5bd4n/i19w235c236f-000.tab,ok,2,2,2,6,6,3,1
matmul/dbcache/13a5bd4n/i19w229c23ci-001.tab,ok,2,1,3,6,2,1,1
matmul/dbcache/13a5bd4n/i19w241c347g-001.tab,ok,2,3,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w243c236f-003.tab,ok,3,2,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w219c23ci-004.tab,ok,2,2,2,6,2,1,1
matmul/dbcache/13a5bd4n/i19w219c23ci-010.tab,ok,2,2,0,4,2,1,1
matmul/dbcache/13a5bd4n/i19w239c37eg-001.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/13a5bd4n/i19w249c258h-001.tab,ok,3,3,0,6,4,2,1
matmul/dbcache/13a5bd4n/i19w237c35ef-000.tab,ok,3,2,1,6,4,2,1
matmul/dbcache/13a5bd4n/i19w287c367g-000.tab,ok,2,1,0,3,2,1,1
matmul/dbcache/13a5bd4n/i19w235c389e-001.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w269c349i-000.tab,ok,1,3,1,5,2,1,1
matmul/dbcache/13a5bd4n/i19w247c48ah-001.tab,ok,2,3,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w247c48ah-000.tab,ok,1,2,1,4,2,1,1
matmul/dbcache/13a5bd4n/i19w235c389e-000.tab,ok,3,1,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w249c258h-000.tab,ok,3,1,0,4,8,4,1
matmul/dbcache/13a5bd4n/i19w247c389h-000.tab,ok,0,3,3,6,4,2,1
matmul/dbcache/13a5bd4n/i19w239c37eg-000.tab,ok,2,2,2,6,6,3,1
matmul/dbcache/13a5bd4n/i19w293c37eg-000.tab,ok,1,2,0,3,6,3,1
matmul/dbcache/13a5bd4n/i19w207c356e-000.tab,ok,4,1,0,5,2,1,1
matmul/dbcache/13a5bd4n/i19w219c23ci-011.tab,ok,1,3,1,5,10,5,1
matmul/dbcache/13a5bd4n/i19w289c346f-000.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w219c23ci-005.tab,ok,3,2,1,6,2,1,1
matmul/dbcache/13a5bd4n/i19w239c247g-000.tab,ok,3,3,1,7,0,0,1
matmul/dbcache/13a5bd4n/i19w243c236f-002.tab,ok,1,3,2,6,2,1,1
matmul/dbcache/13a5bd4n/i19w241c347g-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/13a5bd4n/i19w215c389h-000.tab,ok,1,4,1,6,4,2,1
matmul/dbcache/13a5bd4n/i19w229c23ci-000.tab,ok,2,0,2,4,2,1,1
matmul/dbcache/13a5bd4n/i19w255c356e-000.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w255c357e-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/13a5bd4n/i19w235c236f-001.tab,ok,3,2,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w259c3aej-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/13a5bd4n/i19w273c258h-005.tab,ok,1,2,0,3,4,2,1
matmul/dbcache/13a5bd4n/i19w245c238h-000.tab,ok,2,1,1,4,4,2,1
matmul/dbcache/13a5bd4n/i19w227c23ci-020.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w261c37eg-000.tab,ok,1,2,2,5,10,5,1
matmul/dbcache/13a5bd4n/i19w223c23ci-000.tab,ok,3,2,1,6,2,1,1
matmul/dbcache/13a5bd4n/i19w281c36cd-000.tab,ok,1,2,0,3,6,3,1
matmul/dbcache/13a5bd4n/i19w223c23ci-014.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w275c3479-000.tab,ok,2,3,0,5,8,4,1
matmul/dbcache/13a5bd4n/i19w233c247g-000.tab,ok,2,2,0,4,0,0,1
matmul/dbcache/13a5bd4n/i19w237c347e-001.tab,ok,2,3,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w275c239i-000.tab,ok,1,2,1,4,2,1,1
matmul/dbcache/13a5bd4n/i19w213c23ci-005.tab,ok,4,1,3,8,0,0,1
matmul/dbcache/13a5bd4n/i19w207c23ci-003.tab,ok,2,2,2,6,2,1,1
matmul/dbcache/13a5bd4n/i19w229c346f-000.tab,ok,2,0,1,3,2,1,1
matmul/dbcache/13a5bd4n/i19w229c347f-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/13a5bd4n/i19w231c3bcf-000.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/13a5bd4n/i19w235c23ci-020.tab,ok,3,3,2,8,2,1,1
matmul/dbcache/13a5bd4n/i19w197c23ci-002.tab,ok,4,0,1,5,0,0,1
matmul/dbcache/13a5bd4n/i19w245c357b-000.tab,ok,2,3,1,6,4,2,1
matmul/dbcache/13a5bd4n/i19w249c36aj-000.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w245c289i-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/13a5bd4n/i19w261c347a-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/13a5bd4n/i19w247c23ci-003.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w261c258h-005.tab,ok,1,2,0,3,2,1,1
matmul/dbcache/13a5bd4n/i19w253c3bcf-005.tab,ok,3,2,1,6,4,2,1
matmul/dbcache/13a5bd4n/i19w215c34ef-000.tab,ok,2,3,0,5,4,2,1
matmul/dbcache/13a5bd4n/i19w235c23ci-008.tab,ok,2,1,1,4,8,4,1
matmul/dbcache/13a5bd4n/i19w247c3bcf-003.tab,ok,1,2,2,5,12,6,1
matmul/dbcache/13a5bd4n/i19w235c239i-000.tab,ok,2,2,3,7,6,3,1
matmul/dbcache/13a5bd4n/i19w249c367e-000.tab,ok,3,2,1,6,4,2,1
matmul/dbcache/13a5bd4n/i19w251c258h-000.tab,ok,2,2,2,6,2,1,1
matmul/dbcache/13a5bd4n/i19w261c258h-004.tab,ok,2,1,0,3,4,2,1
matmul/dbcache/13a5bd4n/i19w247c3bcf-002.tab,ok,3,3,0,6,4,2,1
matmul/dbcache/13a5bd4n/i19w235c23ci-009.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w247c23ci-002.tab,ok,3,2,1,6,2,1,1
matmul/dbcache/13a5bd4n/i19w245c357b-001.tab,ok,2,2,0,4,0,0,1
matmul/dbcache/13a5bd4n/i19w235c23ci-021.tab,ok,2,1,0,3,6,3,1
matmul/dbcache/13a5bd4n/i19w257c367f-000.tab,ok,2,1,3,6,6,3,1
matmul/dbcache/13a5bd4n/i19w285c235e-000.tab,ok,1,2,1,4,2,1,1
matmul/dbcache/13a5bd4n/i19w231c23ci-015.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/13a5bd4n/i19w231c23ci-001.tab,ok,3,1,2,6,2,1,1
matmul/dbcache/13a5bd4n/i19w223c349i-000.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w255c49ai-000.tab,ok,3,3,0,6,6,3,1
matmul/dbcache/13a5bd4n/i19w253c234g-000.tab,ok,2,2,1,5,2,1,1
matmul/dbcache/13a5bd4n/i19w223c349i-001.tab,ok,2,3,3,8,4,2,1
matmul/dbcache/13a5bd4n/i19w231c23ci-000.tab,ok,3,1,0,4,2,1,1
matmul/dbcache/13a5bd4n/i19w231c23ci-014.tab,ok,2,2,2,6,2,1,1
matmul/dbcache/13a5bd4n/i19w219c347g-000.tab,ok,2,2,3,7,6,3,1
matmul/dbcache/13a5bd4n/i19w243c258h-000.tab,ok,2,3,1,6,4,2,1
matmul/dbcache/13a5bd4n/i19w271c3bcf-000.tab,ok,3,2,1,6,6,3,1
matmul/dbcache/13a5bd4n/i19w227c239i-000.tab,ok,1,3,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w265c27ah-000.tab,ok,1,2,2,5,4,2,1
matmul/dbcache/13a5bd4n/i19w227c367g-001.tab,ok,1,3,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w237c247c-000.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w215c23ci-002.tab,ok,2,2,3,7,6,3,1
matmul/dbcache/13a5bd4n/i19w201c23ci-004.tab,ok,4,0,1,5,2,1,1
matmul/dbcache/13a5bd4n/i19w235c347i-000.tab,ok,2,3,3,8,2,1,1
matmul/dbcache/13a5bd4n/i19w263c3bcf-001.tab,ok,3,0,0,3,12,6,1
matmul/dbcache/13a5bd4n/i19w251c258h-001.tab,ok,2,3,1,6,4,2,1
matmul/dbcache/13a5bd4n/i19w271c2369-000.tab,ok,1,3,1,5,10,5,1
matmul/dbcache/13a5bd4n/i19w227c34ci-000.tab,ok,2,2,1,5,8,4,1
matmul/dbcache/13a5bd4n/i19w235c367g-000.tab,ok,2,2,1,5,0,0,1
matmul/dbcache/13a5bd4n/i19w253c3bcf-004.tab,ok,2,3,2,7,6,3,1
matmul/dbcache/13a5bd4n/i19w263c3bcf-000.tab,ok,2,2,3,7,2,1,1
matmul/dbcache/13a5bd4n/i19w215c23ci-003.tab,ok,3,1,2,6,4,2,1
matmul/dbcache/13a5bd4n/i19w201c23ci-005.tab,ok,3,0,2,5,0,0,1
matmul/dbcache/13a5bd4n/i19w227c367g-000.tab,ok,2,3,1,6,6,3,1
matmul/dbcache/13a5bd4n/i19w239c256f-000.tab,ok,2,3,1,6,6,3,1
matmul/dbcache/13a5bd4n/i19w271c3bcf-001.tab,ok,3,1,2,6,4,2,1
matmul/dbcache/13a5bd4n/i19w243c258h-001.tab,ok,2,3,1,6,2,1,1
matmul/dbcache/13a5bd4n/i19w255c347d-000.tab,ok,1,3,0,4,6,3,1
matmul/dbcache/13a5bd4n/i19w257c3bhj-000.tab,ok,2,3,0,5,8,4,1
matmul/dbcache/13a5bd4n/i19w213c23ci-004.tab,ok,3,1,2,6,2,1,1
matmul/dbcache/13a5bd4n/i19w207c23ci-002.tab,ok,2,2,2,6,8,4,1
matmul/dbcache/13a5bd4n/i19w237c347e-000.tab,ok,2,1,3,6,6,3,1
matmul/dbcache/13a5bd4n/i19w223c23ci-015.tab,ok,2,3,1,6,4,2,1
matmul/dbcache/13a5bd4n/i19w223c23ci-001.tab,ok,2,2,3,7,6,3,1
matmul/dbcache/13a5bd4n/i19w245c238h-001.tab,ok,3,1,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w239c36ef-000.tab,ok,2,3,0,5,6,3,1
matmul/dbcache/13a5bd4n/i19w227c23ci-021.tab,ok,2,1,2,5,6,3,1
matmul/dbcache/13a5bd4n/i19w267c258h-002.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w255c3bcf-002.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w227c23ci-009.tab,ok,3,3,1,7,2,1,1
matmul/dbcache/13a5bd4n/i19w273c258h-004.tab,ok,3,2,0,5,6,3,1
matmul/dbcache/13a5bd4n/i19w227c38hj-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w255c3bcf-000.tab,ok,2,1,2,5,8,4,1
matmul/dbcache/13a5bd4n/i19w267c258h-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w231c36fg-000.tab,ok,2,2,1,5,2,1,1
matmul/dbcache/13a5bd4n/i19w255c23ci-000.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/13a5bd4n/i19w269c48ah-000.tab,ok,1,1,0,2,2,1,1
matmul/dbcache/13a5bd4n/i19w237c235g-000.tab,ok,3,2,1,6,2,1,1
matmul/dbcache/13a5bd4n/i19w227c23ci-023.tab,ok,3,1,2,6,4,2,1
matmul/dbcache/13a5bd4n/i19w249c236f-001.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w223c23ci-017.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w223c23ci-003.tab,ok,1,3,2,6,8,4,1
matmul/dbcache/13a5bd4n/i19w235c258h-000.tab,ok,2,3,2,7,4,2,1
matmul/dbcache/13a5bd4n/i19w219c235e-001.tab,ok,3,3,0,6,0,0,1
matmul/dbcache/13a5bd4n/i19w207c23ci-000.tab,ok,3,2,1,6,2,1,1
matmul/dbcache/13a5bd4n/i19w213c23ci-006.tab,ok,3,0,1,4,0,0,1
matmul/dbcache/13a5bd4n/i19w265c235g-000.tab,ok,0,3,0,3,6,3,1
matmul/dbcache/13a5bd4n/i19w251c239i-000.tab,ok,1,2,1,4,6,3,1
matmul/dbcache/13a5bd4n/i19w211c36gj-000.tab,ok,0,3,0,3,2,1,1
matmul/dbcache/13a5bd4n/i19w257c347a-000.tab,ok,3,0,2,5,4,2,1
matmul/dbcache/13a5bd4n/i19w269c368e-000.tab,ok,3,1,0,4,4,2,1
matmul/dbcache/13a5bd4n/i19w215c23ci-001.tab,ok,3,3,2,8,0,0,1
matmul/dbcache/13a5bd4n/i19w243c367g-000.tab,ok,1,2,0,3,4,2,1
matmul/dbcache/13a5bd4n/i19w263c3bcf-002.tab,ok,3,2,1,6,8,4,1
matmul/dbcache/13a5bd4n/i19w251c258h-002.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w211c23ci-009.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w239c347c-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/13a5bd4n/i19w231c346d-000.tab,ok,1,3,3,7,6,3,1
matmul/dbcache/13a5bd4n/i19w269c356e-001.tab,ok,3,1,1,5,6,3,1
matmul/dbcache/13a5bd4n/i19w273c23ac-000.tab,ok,2,1,2,5,8,4,1
matmul/dbcache/13a5bd4n/i19w247c23ci-001.tab,ok,3,3,1,7,2,1,1
matmul/dbcache/13a5bd4n/i19w275c258h-001.tab,ok,2,2,0,4,4,2,1
